Word		Original_feature		Predicted_feature
पर		psp		psp
हमला		n		n
है		v		v
।		punc		punc
सांसद		n		n
चंद्रभूषण		n		n
सिंह		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
सोनिया		n		n
गाँधी		n		n
अमर		n		n
सिंह		n		n
और		avy		avy
सपा		n		n
की		psp		psp
लोकप्रियता		n		n
से		psp		psp
डर		v		v
गई		v		v
हैं		v		v
।		punc		punc
पूर्व		adj		adj
सांसद		n		n
अखिलेश		n		n
सिंह		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
अमर		n		n
सिंह		n		n
का		psp		psp
फोन		n		n
टैप		n		n
कराना		v		v
उनकी		pn		pn
निजता		n		n
का		psp		psp
हनन		n		n
है		v		v
।		punc		punc
महासभा		n		n
के		psp		psp
राष्ट्रीय		adj		adj
महासचिव		n		n
हरि		n		avy
नारायण		n		n
सिंह		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
अमर		n		n
सिंह		n		n
के		psp		psp
घर		n		n
पर		psp		psp
युवा		adj		adj
कांग्रेस		n		n
कार्यकर्ताओं		n		n
का		psp		psp
हमला		n		n
घृणित		adj		adj
कार्य		n		n
है		v		v
।		punc		punc
गढ़मुक्तेश्वर		n		n
से		psp		psp
सपा		n		n
विधायक		n		n
मदन		n		n
चौहान		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
जो		pn		pn
काम		n		n
कांग्रेस		n		n
के		psp		psp
कार्यकर्ताओं		n		n
ने		psp		psp
किया		v		v
है		v		v
,		punc		punc
वह		pn		pn
हम		pn		pn
भी		avy		avy
कर		v		v
सकते		v		v
हैं		v		v
लेकिन		avy		avy
अमर		n		n
सिंह		n		n
ऐसा		pn		pn
नहीं		avy		avy
चाहते		v		v
।		punc		punc
सपा		n		n
नेता		n		n
अशोक		n		n
चौहान		n		n
नोएडा		n		n
से		psp		psp
बड़े		adj		adj
काफिले		n		n
के		psp		psp
साथ		nst		nst
प्रदर्शन		n		n
में		psp		psp
शामिल		adj		adj
हुए		v		v
।		punc		punc
उनका		pn		pn
कहना		v		v
था		v		v
कि		avy		avy
दिल्ली		n		n
पुलिस		n		n
ने		psp		psp
उनकी		pn		pn
बसों		n		n
को		psp		psp
काफी		avy		avy
देर		n		n
तक		psp		psp
रोके		v		v
रखा		v		v
।		punc		punc
सांसद		n		n
अक्षय		n		n
प्रताप		n		n
,		punc		punc
मोहन		n		n
सिंह		n		n
,		punc		punc
चंद्रभूषण		n		n
सिंह		n		n
,		punc		punc
आदित्य		n		n
विक्रम		n		n
सिंह		n		n
,		punc		punc
मंकेश्वर		n		n
सिंह		n		n
,		punc		punc
अनिल		n		n
सिंह		n		n
,		punc		punc
NULL		avy		unk
राधेश्याम		n		n
सिंह		n		n
आदि		avy		avy
नेताओं		n		n
ने		psp		psp
राष्ट्रपति		n		n
को		psp		psp
ज्ञापन		n		n
सौंपा		v		v
।		punc		punc
प्रदर्शन		n		n
में		psp		psp
सपा		n		n
की		psp		psp
राष्ट्रीय		adj		adj
सचिव		n		n
व		avy		avy
महिला		n		n
मोर्चा		n		n
की		psp		psp
अध्यक्ष		n		n
रंजना		n		n
वाजपेयी		n		n
,		punc		punc
विधायक		n		n
कोविद		n		n
कुमार		n		n
सिंह		n		n
,		punc		punc
कीर्ति		n		n
वर्धन		n		n
सिंह		n		n
,		punc		punc
ठाकुर		n		n
सुनील		n		n
सिंह		n		n
और		avy		avy
मोहन		n		n
सिंह		n		n
भी		avy		avy
शामिल		adj		adj
हुए		v		v
।		punc		punc
धरने		n		v
का		psp		psp
संचालन		n		n
महासभा		n		n
की		psp		psp
राष्ट्रीय		adj		adj
सचिव		n		n
अर्चना		n		n
राठौर		n		n
ने		psp		psp
किया		v		v
।		punc		punc
कोलकाता		n		n
के		psp		psp
उत्तर		n		n
में		psp		psp
विवेकानंद		n		n
पुल		n		n
के		psp		psp
पास		nst		nst
दक्षिणेश्वर		n		n
काली		n		n
मंदिर		n		n
स्थित		adj		adj
है		v		v
।		punc		punc
यह		pn		pn
मंदिर		n		n
बीबीडी		n		n
बाग		n		n
से		psp		psp
20		num		num
किलोमीटर		n		n
दूर		nst		nst
है		v		v
।		punc		punc
दक्षिणेश्वर		n		n
मंदिर		n		n
का		psp		psp
निर्माण		n		n
सन		n		n
1847		n		n
में		psp		psp
प्रारंभ		n		n
हुआ		v		v
था		v		v
।		punc		punc
जान		n		n
बाजार		n		n
की		psp		psp
महारानी		n		n
रासमणि		n		n
ने		psp		psp
स्वप्न		n		n
देखा		v		v
था		v		v
,		punc		punc
जिसके		pn		pn
अनुसार		psp		psp
माँ		n		n
काली		n		n
ने		psp		psp
उन्हें		pn		pn
निर्देश		n		n
दिया		v		v
कि		avy		avy
मंदिर		n		n
का		psp		psp
निर्माण		n		n
किया		v		v
जाए		v		v
।		punc		punc
इस		pn		pn
भव्य		adj		adj
मंदिर		n		n
में		psp		psp
माँ		n		n
की		psp		psp
मूर्ति		n		n
श्रद्धापूर्वक		adv		n
स्थापित		adj		adj
की		v		v
गई		v		v
।		punc		punc
सन		n		n
1855		n		n
में		psp		psp
मंदिर		n		n
का		psp		psp
निर्माण		n		n
पूरा		adj		adj
हुआ		v		v
।		punc		punc
यह		pn		pn
मंदिर		n		n
25		num		num
एकड़		n		n
क्षेत्र		n		n
में		psp		psp
स्थित		adj		adj
है		v		v
।		punc		punc
दक्षिणेश्वर		n		n
मंदिर		n		n
देवी		n		n
माँ		n		n
काली		n		n
के		psp		psp
लिए		psp		psp
ही		avy		avy
बनाया		v		v
गया		v		v
है		v		v
।		punc		punc
दक्षिणेश्वर		n		n
माँ		n		n
काली		n		n
का		psp		psp
मुख्य		adj		adj
मंदिर		n		n
है		v		v
।		punc		punc
भीतरी		adj		n
भाग		n		n
में		psp		psp
चाँदी		n		n
से		psp		psp
बनाए		v		v
गए		v		v
कमल		n		n
के		psp		psp
फूल		n		n
जिसकी		pn		pn
हजार		num		num
पंखुड़ियाँ		n		n
हैं		v		v
,		punc		punc
पर		psp		psp
माँ		n		n
काली		n		adj
शस्त्रों		n		n
सहित		psp		psp
भगवान		n		n
शिव		n		n
के		psp		psp
ऊपर		nst		nst
खड़ी		adj		v
हुई		v		v
हैं		v		v
।		punc		punc
काली		n		n
माँ		n		n
का		psp		psp
मंदिर		n		n
नवरत्न		n		n
की		psp		psp
तरह		n		n
निर्मित		adj		adj
है		v		v
और		avy		avy
यह		pn		pn
46		num		num
फुट		n		n
चौड़ा		adj		v
तथा		avy		avy
100		num		num
फुट		n		n
ऊँचा		adj		v
है		v		v
।		punc		punc
विशेष		adj		adj
आकर्षण		n		n
यह		pn		pn
है		v		v
कि		avy		avy
इस		pn		pn
मंदिर		n		n
के		psp		psp
पास		nst		nst
पवित्र		adj		adj
गंगा		n		n
नदी		n		v
जो		pn		pn
कि		avy		avy
बंगाल		n		n
में		psp		psp
हुगली		n		n
नदी		n		n
के		psp		psp
नाम		n		n
से		psp		psp
जानी		v		v
जाती		v		v
है		v		v
,		punc		punc
बहती		v		v
है		v		v
।		punc		punc
इस		pn		pn
मंदिर		n		n
में		psp		psp
12		num		num
गुंबद		n		n
हैं		v		v
।		punc		punc
यह		pn		pn
मंदिर		n		n
हरे		adj		n
-		punc		punc
भरे		adj		n
-		punc		punc
मैदान		n		n
पर		psp		psp
स्थित		adj		adj
है		v		v
।		punc		punc
प्रसिद्ध		adj		adj
विचारक		n		n
रामकृष्ण		n		n
परमहंस		n		n
ने		psp		psp
माँ		n		n
काली		n		n
के		psp		psp
मंदिर		n		n
में		psp		psp
देवी		n		n
की		psp		psp
आध्यात्मिक		adj		adj
दृष्टि		n		n
प्राप्त		adj		adj
की		v		v
थी		v		v
तथा		avy		avy
उन्होंने		pn		pn
इसी		pn		pn
स्थल		n		n
पर		psp		psp
बैठ		v		v
कर		v		v
धर्म		n		n
-		punc		punc
एकता		n		n
के		psp		psp
लिए		psp		psp
प्रवचन		n		n
दिए		v		v
थे		v		v
।		punc		punc
रामकृष्ण		n		n
इस		pn		pn
मंदिर		n		n
के		psp		psp
पुजारी		n		n
थे		v		v
तथा		avy		avy
मंदिर		n		n
में		psp		psp
ही		avy		avy
रहते		v		v
थे		v		v
।		punc		punc
उनके		pn		pn
कक्ष		n		n
के		psp		psp
द्वार		n		n
हमेशा		adv		adv
दर्शनार्थियों		n		n
के		psp		psp
लिए		psp		psp
खुले		adj		v
रहते		v		v
थे		v		v
।		punc		punc
माँ		n		n
काली		n		n
का		psp		psp
मंदिर		n		n
विशाल		adj		adj
इमारत		n		n
के		psp		psp
रूप		n		n
में		psp		psp
चबूतरे		n		n
पर		psp		psp
स्थित		adj		adj
है		v		v
।		punc		punc
इसमें		pn		pn
सीढ़ियों		n		n
के		psp		psp
माध्यम		n		n
से		psp		psp
प्रवेश		n		n
कर		v		v
सकते		v		v
हैं		v		v
।		punc		punc
दक्षिण		n		n
की		psp		psp
ओर		nst		nst
स्थित		adj		adj
यह		pn		pn
मंदिर		n		n
तीन		num		num
मंजिला		adj		n
है		v		v
।		punc		punc
ऊपर		nst		nst
की		psp		psp
दो		num		num
मंजिलों		n		n
पर		psp		psp
नौ		num		num
गुंबद		n		n
समान		adj		adj
रूप		n		n
से		psp		psp
फैले		v		v
हुए		v		v
हैं		v		v
।		punc		punc
गुंबदों		n		n
की		psp		psp
छत		n		n
पर		psp		psp
सुन्दर		adj		adj
आकृतियाँ		n		n
बनाई		v		v
गई		v		v
हैं		v		v
।		punc		punc
मंदिर		n		n
के		psp		psp
भीतरी		adj		n
स्थल		n		n
पर		psp		psp
दक्षिणा		n		n
माँ		n		n
काली		n		n
,		punc		punc
भगवान		n		n
शिव		n		n
पर		psp		psp
खड़ी		adj		v
हुई		v		v
हैं		v		v
।		punc		punc
देवी		n		n
की		psp		psp
प्रतिमा		n		n
जिस		pn		pn
स्थान		n		n
पर		psp		psp
रखी		v		v
गई		v		v
है		v		v
उसी		pn		pn
पवित्र		adj		adj
स्थल		n		n
के		psp		psp
आसपास		nst		nst
भक्त		n		n
बैठे		v		v
रहते		v		v
हैं		v		v
तथा		avy		avy
आराधना		n		n
करते		v		v
हैं		v		v
।		punc		punc
इस		pn		pn
मंदिर		n		n
के		psp		psp
सामने		nst		nst
नट		n		adj
मंदिर		n		n
स्थित		adj		adj
है		v		v
।		punc		punc
मुख्य		adj		adj
मंदिर		n		n
के		psp		psp
पास		nst		nst
अन्य		adj		adj
तीर्थ		n		n
स्थलों		n		n
के		psp		psp
दर्शन		n		n
के		psp		psp
लिए		psp		psp
भक्तजन		n		n
की		psp		psp
भीड़		n		n
लगी		v		v
रहती		v		v
है		v		v
।		punc		punc
दक्षिणेश्वर		n		n
माँ		n		n
काली		n		n
का		psp		psp
मंदिर		n		n
विश्व		n		n
में		psp		psp
सबसे		avy		avy
प्रसिद्ध		adj		adj
है		v		v
।		punc		punc
भारत		n		n
के		psp		psp
सांस्कृतिक		adj		adj
धार्मिक		adj		adj
तीर्थ		n		n
स्थलों		n		n
में		psp		psp
माँ		n		n
काली		n		n
का		psp		psp
मंदिर		n		n
सबसे		avy		avy
प्राचीन		adj		adj
माना		v		v
जाता		v		v
है		v		v
।		punc		punc
मंदिर		n		n
की		psp		psp
उत्तर		n		n
दिशा		n		n
में		psp		psp
राधाकृष्ण		n		n
का		psp		psp
दालान		n		n
स्थित		adj		adj
है		v		v
।		punc		punc
पश्चिम		n		n
दिशा		n		n
की		psp		psp
ओर		nst		nst
बारह		num		adj
शिव		n		n
मंदिर		n		n
बंगाल		n		n
के		psp		psp
अटचाला		n		adj
रूप		n		n
में		psp		psp
हैं		v		v
।		punc		punc
मंदिर		n		n
की		psp		psp
तीनों		num		num
दिशाएँ		n		n
उत्तर		n		n
,		punc		punc
पूर्व		n		adj
,		punc		punc
NULL		avy		unk
पश्चिम		n		n
में		psp		psp
अतिथि		n		n
कक्ष		n		n
तथा		avy		avy
ऑफिस		n		n
स्थित		adj		adj
हैं		v		v
।		punc		punc
पर्यटक		n		n
साल		n		n
में		psp		psp
हर		avy		avy
समय		n		n
यहाँ		pn		pn
पर		psp		psp
भ्रमण		n		n
करने		v		v
आ		v		v
सकते		v		v
हैं		v		v
।		punc		punc
कैसे		pn		pn
जाएँ		v		v
वहाँ		pn		pn
-		punc		punc
कोलकाता		n		n
वायुसेवा		n		n
के		psp		psp
माध्यम		n		n
से		psp		psp
बंगलोर		n		n
,		punc		punc
मुंबई		n		n
,		punc		punc
दिल्ली		n		n
,		punc		punc
NULL		avy		unk
चेन्नई		n		n
सहित		psp		psp
सभी		avy		avy
प्रमुख		adj		adj
शहरों		n		n
से		psp		psp
जुड़ा		v		v
हुआ		v		v
है		v		v
।		punc		punc
कोलकाता		n		n
में		psp		psp
मुख्य		adj		adj
तौर		n		n
पर		psp		psp
दो		num		num
स्टेशन		n		n
हैं		v		v
,		punc		punc
शियालदाह		n		n
तथा		avy		avy
हाउराह		n		n
।		punc		punc
कोलकाता		n		n
रेलमार्ग		n		n
के		psp		psp
माध्यम		n		n
से		psp		psp
भी		avy		avy
सभी		avy		avy
प्रमुख		adj		adj
बड़े		adj		adj
शहरों		n		n
से		psp		psp
जुड़ा		v		v
हुआ		v		v
है		v		v
।		punc		punc
हर		avy		avy
प्रमुख		adj		adj
शहरों		n		n
से		psp		psp
कोलकाता		n		v
जाया		v		v
जा		v		v
सकता		v		v
है		v		v
।		punc		punc
कोलकाता		n		n
में		psp		psp
मीटर		n		n
से		psp		psp
टैक्सी		n		n
चलती		v		v
है		v		v
।		punc		punc
बस		n		n
,		punc		punc
मेट्रो		n		n
रेल		n		n
,		punc		punc
साइकल		n		n
रिक्शा		n		n
तथा		avy		avy
ऑटो		n		n
रिक्शा		n		n
चलते		v		v
हैं		v		v
।		punc		punc
मंदिर		n		n
के		psp		psp
खुलने		v		v
का		psp		psp
समय		n		n
प्रातःकाल		n		n
5.30		num		num
से		psp		psp
10.30		num		num
तक		psp		psp
NULL		v		unk
एवं		avy		avy
संध्याकाल		n		n
4.30		num		num
से		psp		psp
7.30		num		num
तक		psp		psp
NULL		v		unk
।		punc		punc
सीमा		n		n
सुरक्षा		n		n
बल		n		n
(		punc		punc
बीएसएफ		n		n
)		punc		punc
और		avy		avy
बांग्लादेश		n		n
राइफल्स		n		n
(		punc		punc
बीडीआर		n		n
)		punc		punc
सीमा		n		n
के		psp		psp
पास		nst		nst
संयुक्त		adj		adj
गश्त		n		n
पर		psp		psp
राजी		adj		adj
हो		v		v
गए		v		v
हैं		v		v
।		punc		punc
बीएसएफ		n		n
के		psp		psp
वरिष्ठ		adj		adj
अधिकारी		n		n
ने		psp		psp
शनिवार		n		n
को		psp		psp
बताया		v		v
कि		avy		avy
प्रस्तावित		adj		adj
समझौते		n		n
के		psp		psp
तहत		psp		psp
बीएसएफ		n		n
के		psp		psp
जवान		n		n
भारतीय		adj		adj
क्षेत्र		n		n
में		psp		psp
निगरानी		n		n
करेंगे		v		v
जबकि		avy		avy
बीडीआर		n		n
जवान		n		n
अपने		pn		pn
क्षेत्र		n		n
में		psp		psp
NULL		unk		unk
इस		pn		pn
पर		psp		psp
विस्तृत		adj		adj
योजना		n		n
तैयार		adj		adj
की		v		v
जा		v		v
रही		v		v
है		v		v
।		punc		punc
यहाँ		pn		pn
बीएसएफ		n		n
के		psp		psp
असम		n		n
,		punc		punc
मेघालय		n		n
,		punc		punc
मणिपुर		n		n
और		avy		avy
नागालैंड		n		n
मुख्यालय		n		n
के		psp		psp
वरिष्ठ		adj		adj
अधिकारियों		n		n
ने		psp		psp
बताया		v		v
कि		avy		avy
सीमा		n		n
पर		psp		psp
संयुक्त		adj		adj
निगरानी		n		n
का		psp		psp
काम		n		n
जल्द		adv		adv
ही		avy		avy
शुरू		n		n
हो		v		v
जाएगा		v		v
।		punc		punc
पिछली		adj		adj
१९		n		n
मई		n		n
को		psp		psp
बांग्लादेश		n		n
के		psp		psp
तांबिल		n		adj
क्षेत्र		n		n
में		psp		psp
डीआईजी		n		n
स्तर		n		n
की		psp		psp
बैठक		n		n
में		psp		psp
इसका		pn		pn
फैसला		n		n
किया		v		v
गया		v		v
।		punc		punc
उधर		nst		nst
एक		num		num
वरिष्ठ		adj		adj
अधिकारी		n		n
ने		psp		psp
बताया		v		v
कि		avy		avy
कोई		pn		pn
भी		avy		avy
बांग्लादेशी		n		adj
सीमा		n		n
पार		n		n
से		psp		psp
नहीं		avy		avy
आ		v		v
रहा		v		v
है		v		v
।		punc		punc
बांग्लादेशी		adj		adj
सुरक्षा		n		n
बलों		n		n
से		psp		psp
भी		avy		avy
किसी		pn		pn
तरह		n		n
की		psp		psp
दखलंदाजी		n		n
नहीं		avy		avy
हुई		v		v
है		v		v
।		punc		punc
बांग्लादेश		n		n
सीमा		n		n
पर		psp		psp
शांति		n		n
है		v		v
।		punc		punc
मुंबई		n		n
धमाकों		n		n
के		psp		psp
आरोपी		n		n
फिल्म		n		n
स्टार		n		n
संजय		n		n
दत्त		n		n
को		psp		psp
विशेष		adj		adj
टाडा		n		n
अदालत		n		n
ने		psp		psp
कुछ		avy		avy
शर्तों		n		n
के		psp		psp
साथ		nst		nst
ठाणे		n		n
जिले		n		n
के		psp		psp
करजाट		n		n
में		psp		psp
शूटिंग		n		n
पर		psp		psp
जाने		v		v
की		psp		psp
इजाजत		n		n
दे		v		v
दी		v		v
।		punc		punc
संजय		n		n
के		psp		psp
वकील		n		n
ने		psp		psp
अदालत		n		n
से		psp		psp
फिल्म		n		n
'		punc		punc
मुन्नाभाई		n		n
-		punc		punc
२		n		n
'		punc		punc
की		psp		psp
शूटिंग		n		n
के		psp		psp
वास्ते		psp		n
चार		num		num
दिन		n		n
के		psp		psp
लिए		psp		psp
संजय		n		n
को		psp		psp
मुंबई		n		n
के		psp		psp
बाहर		nst		nst
जाने		v		v
की		psp		psp
इजाज़त		n		n
का		psp		psp
अनुरोध		n		n
किया		v		v
था		v		v
।		punc		punc
विशेष		adj		adj
जज		n		n
पी.		n		n
डी.		n		n
कोडे		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
संजय		n		n
शूटिंग		n		n
के		psp		psp
लिए		psp		psp
जा		v		v
सकते		v		v
हैं		v		v
,		punc		punc
पर		avy		avy
इस		pn		pn
बीच		nst		nst
यदि		avy		avy
उन्हें		pn		pn
सम्मन		n		n
भेजा		v		v
जाता		v		v
है		v		v
तो		avy		avy
उन्हें		pn		pn
हाजिर		adj		adj
होना		v		v
होगा		v		v
।		punc		punc
इस		pn		pn
बीच		nst		nst
अदालत		n		n
ने		psp		psp
जमानत		n		n
पर		psp		psp
चल		v		v
रहे		v		v
अन्य		adj		adj
आरोपियों		n		n
को		psp		psp
पेशी		n		n
पर		psp		psp
हाजिर		adj		adj
होने		v		v
के		psp		psp
लिए		psp		psp
३		n		n
जनवरी		n		n
तक		psp		psp
की		psp		psp
छूट		n		n
दे		v		v
दी		v		v
।		punc		punc
पश्चिम		n		n
बंगाल		n		n
में		psp		psp
टैक्सी		n		adj
मालिकों		n		n
ने		psp		psp
किराया		n		v
वृद्धि		n		n
की		psp		psp
माँग		n		n
को		psp		psp
लेकर		v		v
मंगलवार		n		n
को		psp		psp
एक		num		num
दिन		n		n
की		psp		psp
हड़ताल		n		n
रखने		v		v
के		psp		psp
बाद		nst		nst
अपनी		pn		pn
अनिश्चितकालीन		adj		adj
हड़ताल		n		n
वापस		adj		adj
लेने		v		v
का		psp		psp
फैसला		n		n
किया		v		v
है		v		v
।		punc		punc
जबकि		avy		avy
निजी		adj		adj
बस		n		n
और		avy		avy
मिनी		adj		pn
बस		n		n
मालिकों		n		n
ने		psp		psp
अपना		pn		pn
आंदोलन		n		n
तय		adj		adj
कार्यक्रम		n		n
के		psp		psp
अनुसार		psp		psp
जारी		adj		adj
रखने		v		v
का		psp		psp
फैसला		n		n
किया		v		v
है		v		v
।		punc		punc
परिवहन		n		n
मंत्री		n		n
सुभाष		n		n
चक्रवर्ती		n		n
के		psp		psp
साथ		nst		nst
बैठक		n		n
के		psp		psp
बाद		nst		nst
बंगाल		n		n
टैक्सी		n		n
एसोसिएशन		n		n
(		punc		punc
बीटीए		n		n
)		punc		punc
और		avy		avy
कलकत्ता		n		n
मेट्रोपॉलिटन		n		n
टैक्सी		n		n
ड्राईवर्स		n		n
यूनियन		n		n
(		punc		punc
सीएमटीडीयू		n		n
)		punc		punc
के		psp		psp
प्रतिनिधियों		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
वे		pn		pn
किराया		n		n
बढ़ाये		v		v
जाने		v		v
के		psp		psp
सरकार		n		n
के		psp		psp
आश्वासन		n		n
के		psp		psp
बाद		nst		nst
बुधवार		n		n
से		psp		psp
अपनी		pn		pn
हड़ताल		n		n
समाप्त		adj		adj
कर		v		v
देंगे		v		v
।		punc		punc
उन्होंने		pn		pn
कहा		v		v
कि		avy		avy
किराया		n		n
बढ़ाए		v		v
जाने		v		v
के		psp		psp
फैसले		n		n
पर		psp		psp
राजनीतिक		adj		adj
और		avy		avy
तकनीकी		adj		adj
कारणों		n		n
की		psp		psp
वजह		n		n
से		psp		psp
देरी		n		adj
हो		v		v
रही		v		v
है		v		v
।		punc		punc
हालांकि		avy		avy
उन्होंने		pn		pn
उम्मीद		n		n
जताई		v		v
कि		avy		avy
सरकार		n		n
अगले		adj		adj
महीने		n		n
दुर्गा		n		n
पूजा		n		n
से		psp		psp
पहले		nst		nst
इस		pn		pn
बारे		psp		psp
में		psp		psp
फैसला		n		n
ले		v		v
लेगी		v		v
।		punc		punc
पूर्व		adj		adj
केंद्रीय		adj		adj
मंत्री		n		n
और		avy		avy
मुंगेर		n		n
से		psp		psp
राजद		n		n
सांसद		n		n
जयप्रकाश		n		n
नारायण		n		n
यादव		n		n
ने		psp		psp
मंगलवार		n		n
को		psp		psp
अपने		pn		pn
भाई		n		n
और		avy		avy
राजद		n		n
के		psp		psp
उम्मीदवार		n		n
विजय		n		n
प्रकाश		n		n
को		psp		psp
पुलिस		n		n
हिरासत		n		n
से		psp		psp
फरार		adj		adj
कराने		v		v
में		psp		psp
मदद		n		n
करने		v		v
के		psp		psp
मामले		n		n
में		psp		psp
एक		num		num
स्थानीय		adj		adj
अदालत		n		n
के		psp		psp
समक्ष		nst		nst
समर्पण		n		n
कर		v		v
दिया		v		v
।		punc		punc
यादव		n		n
इस		pn		pn
महीने		n		n
नए		adj		adj
सिरे		n		n
से		psp		psp
गैर		adj		adj
जमानती		adj		adj
वारंट		n		n
जारी		adj		adj
होने		v		v
के		psp		psp
बाद		nst		nst
से		psp		psp
फरार		adj		n
चल		v		v
रहे		v		v
थे		v		v
।		punc		punc
यादव		n		n
ने		psp		psp
मंगलवार		n		n
की		psp		psp
दोपहर		n		n
को		psp		psp
सब		n		n
-		punc		punc
डिवीजनल		adj		adj
मजिस्ट्रेट		n		n
ए.		n		n
के.		n		n
झा		n		n
के		psp		psp
समक्ष		nst		nst
समर्पण		n		n
कर		v		v
दिया		v		v
,		punc		punc
जहाँ		pn		pn
से		psp		psp
उन्हें		pn		pn
१४		num		num
दिन		n		n
की		psp		psp
न्यायिक		adj		adj
हिरासत		n		n
में		psp		psp
भेज		v		v
दिया		v		v
गया		v		v
है		v		v
।		punc		punc
इससे		pn		pn
पहले		nst		nst
,		punc		punc
मजिस्ट्रेट		n		n
ने		psp		psp
यादव		n		n
के		psp		psp
वकीलों		n		n
राणा		n		n
प्रताप		n		n
सिंह		n		n
और		avy		avy
चितरंजन		n		n
सिन्हा		n		n
की		psp		psp
यादव		n		n
को		psp		psp
जमानत		n		n
देने		v		v
की		psp		psp
याचिका		n		n
खारिज		adj		adj
कर		v		v
दी		v		v
।		punc		punc
यादव		n		n
के		psp		psp
वकीलों		n		n
ने		psp		psp
उनका		pn		pn
स्वास्थ्य		n		n
ठीक		adj		adj
न		avy		avy
होने		v		v
की		psp		psp
वजह		n		n
से		psp		psp
अस्पताल		n		n
भेजने		v		v
की		psp		psp
भी		avy		avy
याचिका		n		n
दायर		adj		adj
की		v		v
थी		v		v
,		punc		punc
लेकिन		avy		avy
जज		n		n
ने		psp		psp
याचिका		n		n
स्वीकार		n		n
करने		v		v
से		psp		psp
इन्कार		n		n
कर		v		v
दिया		v		v
।		punc		punc
उन्होंने		pn		pn
कहा		v		v
कि		avy		avy
अदालत		n		n
इस		pn		pn
पर		psp		psp
बाद		nst		nst
में		psp		psp
विचार		n		n
करेगी		v		v
।		punc		punc
इससे		pn		pn
पहले		nst		nst
,		punc		punc
पटना		n		n
हाई		adj		adj
कोर्ट		n		n
ने		psp		psp
यादव		n		n
की		psp		psp
१४		n		n
फरवरी		n		n
को		psp		psp
अग्रिम		adj		adj
जमानत		n		n
याचिका		n		n
खारिज		adj		adj
कर		v		v
दी		v		v
थी		v		v
।		punc		punc
अंतर्राष्ट्रीय		adj		adj
बाजार		n		n
में		psp		psp
कच्चे		adj		adj
तेल		n		n
की		psp		psp
कीमत		n		n
72		num		num
डॉलर		n		n
प्रति		avy		avy
बैरल		n		adj
होने		v		v
के		psp		psp
साथ		nst		nst
इंडियन		adj		adj
ऑयल		n		n
कोरपोरेशन		n		n
(		punc		punc
आईओसी		n		n
)		punc		punc
ने		psp		psp
हर		avy		avy
रोज		n		n
80		num		num
करोड़		num		num
रुपये		n		n
राजस्व		n		n
के		psp		psp
घाटे		n		n
को		psp		psp
देखते		v		v
हुए		v		v
पेट्रोल		n		n
की		psp		psp
कीमत		n		n
5.6		num		num
रुपये		n		n
प्रति		avy		avy
लीटर		n		n
और		avy		avy
डीजल		n		n
की		psp		psp
कीमत		n		n
7.6		num		num
रुपये		n		n
प्रति		avy		avy
लीटर		n		n
बढ़ाए		v		v
जाने		v		v
की		psp		psp
माँग		n		n
की		v		v
है		v		v
।		punc		punc
आईओसी		n		n
अध्यक्ष		n		n
एस.		n		n
बेहुरिया		n		n
ने		psp		psp
यहाँ		pn		pn
पत्रकारों		n		n
से		psp		psp
कहा		v		v
कि		avy		avy
यदि		avy		avy
कच्चे		adj		adj
तेल		n		n
की		psp		psp
कीमतें		n		n
मौजूदा		adj		adj
स्तर		n		n
पर		psp		psp
क़ायम		adj		adj
रहती		v		v
हैं		v		v
,		punc		punc
तो		avy		avy
वर्ष		n		n
2006		n		n
-		punc		punc
07		n		n
के		psp		psp
लिए		psp		psp
हमारा		pn		pn
राजस्व		n		n
घाटा		n		n
करीब		avy		avy
30		num		num
हजार		num		num
करोड़		num		num
रुपये		n		n
रहेगा		v		v
।		punc		punc
आज		n		n
यहाँ		pn		pn
संवाददाताओं		n		n
से		psp		psp
बात		n		n
-		punc		punc
चीत		n		n
करते		v		v
हुए		v		v
बेहुरिया		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
ऑयल		n		n
मार्केटिंग		n		n
कंपनियों		n		n
के		psp		psp
लिए		psp		psp
यह		pn		pn
बहुत		avy		avy
खराब		adj		adj
समय		n		n
चल		v		v
रहा		v		v
है		v		v
और		avy		avy
जल्द		adv		adv
ही		avy		avy
स्थिति		n		n
को		psp		psp
संभालने		v		v
के		psp		psp
लिए		psp		psp
कुछ		avy		pn
करने		v		v
की		psp		psp
जरूरत		n		n
है		v		v
।		punc		punc
एक		num		num
सवाल		n		n
के		psp		psp
जवाब		n		n
में		psp		psp
उन्होंने		pn		pn
कहा		v		v
कि		avy		avy
ऑयल		n		n
कंपनियों		n		n
की		psp		psp
वित्तीय		adj		adj
स्थिति		n		n
को		psp		psp
संभालने		v		v
के		psp		psp
लिए		psp		psp
पिछले		adj		adj
साल		n		n
की		psp		psp
ही		avy		avy
तरह		n		n
सरकार		n		n
कुछ		avy		avy
कदम		n		n
उठा		v		v
सकती		v		v
है		v		v
।		punc		punc
इसके		pn		pn
साथ		nst		nst
ही		avy		avy
रंगराजन		n		n
समिति		n		n
