Word		Original_feature		Predicted_feature
प्रति		UNK		UNK
लीटर		3		3
बढ़ाए		any		any
जाने		any		any
की		UNK		UNK
माँग		3		3
की		3		3
है		3		3
।		UNK		UNK
आईओसी		3		3
अध्यक्ष		3		3
एस.		3		3
बेहुरिया		3		3
ने		UNK		UNK
यहाँ		UNK		UNK
पत्रकारों		3		3
से		UNK		UNK
कहा		any		any
कि		UNK		UNK
यदि		UNK		UNK
कच्चे		UNK		UNK
तेल		3		3
की		UNK		UNK
कीमतें		3		3
मौजूदा		UNK		UNK
स्तर		3		3
पर		UNK		UNK
क़ायम		UNK		UNK
रहती		3		3
हैं		3		3
,		UNK		UNK
तो		UNK		UNK
वर्ष		3		3
2006		3		3
-		UNK		UNK
07		3		3
के		UNK		UNK
लिए		UNK		UNK
हमारा		1		1
राजस्व		3		3
घाटा		3		3
करीब		UNK		UNK
30		UNK		UNK
हजार		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
रहेगा		3		3
।		UNK		UNK
आज		3		3
यहाँ		UNK		UNK
संवाददाताओं		3		3
से		UNK		UNK
बात		3		3
-		UNK		UNK
चीत		3		3
करते		any		any
हुए		any		any
बेहुरिया		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
ऑयल		3		3
मार्केटिंग		3		3
कंपनियों		3		3
के		UNK		UNK
लिए		UNK		UNK
यह		3		3
बहुत		UNK		UNK
खराब		UNK		UNK
समय		3		3
चल		3		3
रहा		any		any
है		3		3
और		UNK		UNK
जल्द		UNK		UNK
ही		UNK		UNK
स्थिति		3		3
को		UNK		UNK
संभालने		any		any
के		UNK		UNK
लिए		UNK		UNK
कुछ		UNK		UNK
करने		any		any
की		UNK		UNK
जरूरत		3		3
है		3		3
।		UNK		UNK
एक		UNK		UNK
सवाल		3		3
के		UNK		UNK
जवाब		3		3
में		UNK		UNK
उन्होंने		3h		3h
कहा		any		any
कि		UNK		UNK
ऑयल		3		3
कंपनियों		3		3
की		UNK		UNK
वित्तीय		UNK		UNK
स्थिति		3		3
को		UNK		UNK
संभालने		any		any
के		UNK		UNK
लिए		UNK		UNK
पिछले		UNK		UNK
साल		3		3
की		UNK		UNK
ही		UNK		UNK
तरह		3		UNK
सरकार		3		3
कुछ		UNK		UNK
कदम		3		3
उठा		3		3
सकती		any		any
है		3		3
।		UNK		UNK
इसके		3		3
साथ		3		3
ही		UNK		UNK
रंगराजन		3		3
समिति		3		3
की		UNK		UNK
सिफारिशों		3		3
को		UNK		UNK
भी		UNK		UNK
कुछ		UNK		UNK
हद		3		3
तक		UNK		UNK
लागू		UNK		UNK
किया		3		3
जा		any		any
सकता		any		any
है		3		3
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		UNK		UNK
है		3		3
कि		UNK		UNK
पिछले		UNK		UNK
साल		3		3
सरकार		3		3
ने		UNK		UNK
पेट्रोल		3		3
व		UNK		UNK
डीजल		3		3
के		UNK		UNK
दामों		3		3
में		UNK		UNK
बढ़ोतरी		3		3
के		UNK		UNK
साथ		3		3
ही		UNK		UNK
ऑयल		3		3
कंपनियों		3		3
के		UNK		UNK
लिए		UNK		UNK
11,500		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
के		UNK		UNK
बौंड		3		3
भी		UNK		UNK
जारी		UNK		UNK
किए		any		any
थे		any		any
।		UNK		UNK
इसी		3		3
के		UNK		UNK
चलते		UNK		UNK
ऑयल		3		3
कंपनियाँ		3		3
अपने		any		any
घाटे		3		3
पर		UNK		UNK
काफी		UNK		UNK
हद		3		3
तक		UNK		UNK
काबू		3		UNK
कर		any		any
पाई		any		any
थीं		any		any
।		UNK		UNK
बेहुरिया		3		3
ने		UNK		UNK
बताया		any		any
कि		UNK		UNK
इस		3		3
समय		3		3
कंपनी		3		3
को		UNK		UNK
प्रति		UNK		UNK
लीटर		3		3
पेट्रोल		3		3
की		UNK		UNK
बिक्री		3		3
पर		UNK		UNK
5.67		UNK		UNK
रुपये		3		3
NULL		UNK		UNK
NULL		UNK		UNK
,		UNK		UNK
डीजल		3		3
पर		UNK		UNK
7.6		UNK		UNK
रुपये		3		3
NULL		UNK		UNK
NULL		UNK		UNK
,		UNK		UNK
केरोसीन		3		3
पर		UNK		UNK
13		UNK		UNK
रुपये		3		3
NULL		UNK		UNK
NULL		UNK		UNK
और		UNK		UNK
एलपीजी		3		3
सिलेंडर		3		3
पर		UNK		UNK
191		UNK		UNK
रुपये		3		3
का		UNK		UNK
नुक़सान		3		3
उठाना		3		3
पड़		any		3
रहा		any		any
है		3		3
।		UNK		UNK
उन्होंने		3h		3h
कहा		any		any
कि		UNK		UNK
अगर		UNK		UNK
अंतर्राष्ट्रीय		UNK		UNK
बाजार		3		3
में		UNK		UNK
कच्चे		UNK		UNK
तेल		3		3
के		UNK		UNK
दाम		3		3
मौजूदा		UNK		UNK
स्तर		3		3
पर		UNK		UNK
ही		UNK		UNK
बने		3		any
रहे		3		any
तो		UNK		UNK
चालू		UNK		UNK
वित्त		3		3
वर्ष		3		3
के		UNK		UNK
दौरान		3		3
पेट्रो		3		3
उत्पादों		3		3
की		UNK		UNK
बिक्री		3		3
पर		UNK		UNK
कंपनी		3		3
को		UNK		UNK
30,000		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
का		UNK		UNK
नुक़सान		3		3
उठाना		3		3
पड़ेगा		3		3
।		UNK		UNK
अकेले		UNK		UNK
अप्रैल		3		3
माह		3		3
में		UNK		UNK
इस		3		3
मद		3		3
में		UNK		UNK
कंपनी		3		3
को		UNK		UNK
2500		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
का		UNK		UNK
नुक़सान		3		3
उठाना		3		3
पड़		any		3
सकता		any		any
है		3		3
।		UNK		UNK
NULL		UNK		UNK
गौरतलब		UNK		UNK
है		3		3
कि		UNK		UNK
ऑयल		3		3
कंपनियों		3		3
के		UNK		UNK
नुक़सान		3		3
की		UNK		UNK
भरपाई		3		3
के		UNK		UNK
मुद्दे		3		3
पर		UNK		UNK
विचार		3		3
-		UNK		UNK
विमर्श		3		3
करने		any		any
के		UNK		UNK
लिए		UNK		UNK
पेट्रोलियम		3		3
एवं		UNK		UNK
प्राकृतिक		UNK		UNK
गैस		3		3
मंत्री		3		3
मुरली		3		3
देवड़ा		3		3
अगले		UNK		UNK
हफ्ते		3		3
वित्त		3		3
मंत्री		3		3
पी.		3		3
चिदंबरम्		3		3
के		UNK		UNK
साथ		3		3
मुलाकात		3		3
करने		3h		any
वाले		3h		3h
हैं		3h		3
।		UNK		UNK
इसके		3		3
साथ		3		3
ही		UNK		UNK
रंगराजन		3		3
समिति		3		3
की		UNK		UNK
सिफारिशों		3		3
पर		UNK		UNK
भी		UNK		UNK
सरकार		3		3
विचार		3		3
कर		3		3
रही		any		any
है		3		3
।		UNK		UNK
सरकार		3		3
ने		UNK		UNK
प्रतिबंधित		UNK		UNK
उग्रवादी		UNK		UNK
संगठन		3		3
यूनाइटेड		3		UNK
नेशनल		UNK		UNK
लिबरेशन		3		3
फ्रंट		3		3
(		UNK		UNK
यूएनएलएफ		3		3
)		UNK		UNK
के		UNK		UNK
प्रस्ताव		3		3
को		UNK		UNK
एक		UNK		UNK
सिरे		3		3
से		UNK		UNK
नकार		3		3
दिया		any		any
है		3		3
।		UNK		UNK
इसमें		3		3
उसने		3		3
मणिपुर		3		3
को		UNK		UNK
भारत		3		3
के		UNK		UNK
साथ		3		3
रहना		any		any
चाहिए		any		any
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
इस		3		3
बारे		UNK		UNK
में		UNK		UNK
जनमत		3		3
-		UNK		UNK
संग्रह		3		3
की		UNK		UNK
सिफारिश		3		3
की		3		3
है		3		3
।		UNK		UNK
इंफाल		3		3
से		UNK		UNK
२५		UNK		UNK
किलोमीटर		3		3
दूर		3		3
लेइमाखोंग		3		3
स्थित		UNK		UNK
५७		3		3
-		UNK		UNK
माउंटेन		3		3
डिवीज़न		3		3
के		UNK		UNK
मुख्यालय		3		3
में		UNK		UNK
संवाददाता		3		3
सम्मेलन		3		3
में		UNK		UNK
रक्षामंत्री		3		3
प्रणब		3		3
मुखर्जी		3		3
ने		UNK		UNK
यूएनएलएफ		3		3
के		UNK		UNK
प्रस्ताव		3		3
को		UNK		UNK
नकारते		any		any
हुए		any		any
कहा		any		any
कि		UNK		UNK
यह		3		3
किसी		3		3
भी		UNK		UNK
तरह		3		3
से		UNK		UNK
संभव		UNK		UNK
नहीं		UNK		UNK
है		3		3
।		UNK		UNK
मणिपुर		3		3
की		UNK		UNK
आज़ादी		3		3
की		UNK		UNK
माँग		3		3
करने		any		any
वाले		UNK		UNK
उग्रवादी		UNK		UNK
संगठन		3		3
यूएनएलएफ		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
केंद्र		3		3
सरकार		3		3
अगर		UNK		UNK
संयुक्त		UNK		UNK
राष्ट्र		3		3
के		UNK		UNK
अधिकारियों		3		3
के		UNK		UNK
सामने		3		3
जनमतसंग्रह		3		3
करवाने		any		any
के		UNK		UNK
लिए		UNK		UNK
तैयार		UNK		UNK
हो		any		any
तो		UNK		UNK
वह		3		3
हथियार		3		3
डालने		any		any
के		UNK		UNK
लिए		UNK		UNK
तैयार		UNK		UNK
है		3		3
।		UNK		UNK
राज्य		3		3
में		UNK		UNK
उग्रवाद		3		3
के		UNK		UNK
मुद्दे		3		3
पर		UNK		UNK
प्रणब		3		3
मुखर्जी		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
क्षेत्र		3		3
में		UNK		UNK
सामान्य		UNK		UNK
स्थिति		3		3
बहाल		UNK		UNK
करने		any		any
में		UNK		UNK
राज्य		3		3
सरकार		3		3
को		UNK		UNK
मदद		3		3
करने		any		any
के		UNK		UNK
लिए		UNK		UNK
यहाँ		UNK		UNK
सेना		3		3
तैनात		UNK		UNK
की		3		3
गई		any		any
है		3		3
।		UNK		UNK
मुखर्जी		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
सेना		3		3
ने		UNK		UNK
राज्य		3		3
में		UNK		UNK
उग्रवादियों		3		3
के		UNK		UNK
प्रभाव		3		3
वाले		UNK		UNK
इलाकों		3		3
से		UNK		UNK
उनका		3		3h
सफाया		3		3
कर		3		3
दिया		any		any
है		3		3
।		UNK		UNK
अब		UNK		UNK
इन		3		3
स्थानों		3		3
पर		UNK		UNK
सुरक्षाबलों		3		3
का		UNK		UNK
नियंत्रण		3		3
है		3		3
।		UNK		UNK
उन्होंने		3h		3h
कहा		any		any
कि		UNK		UNK
सेना		3		3
ने		UNK		UNK
राज्य		3		3
के		UNK		UNK
८		UNK		UNK
से		UNK		UNK
९		UNK		UNK
उग्रवादी		UNK		UNK
संगठनों		3		3
के		UNK		UNK
खिलाफ		UNK		UNK
संघर्ष		3		3
विराम		3		3
की		UNK		UNK
घोषणा		3		3
कर		3		3
रखी		any		any
है		3		3
।		UNK		UNK
इसीलिए		UNK		UNK
सेना		3		3
ने		UNK		UNK
इन		3		3
संगठनों		3		3
के		UNK		UNK
खिलाफ		UNK		UNK
अपना		any		any
अभियान		3		3
रोका		3		3
हुआ		any		any
है		3		3
।		UNK		UNK
हालांकि		UNK		UNK
मुखर्जी		3		3
ने		UNK		UNK
इन		3		3
संगठनों		3		3
के		UNK		UNK
नाम		3		3
का		UNK		UNK
खुलासा		3		3
नहीं		UNK		UNK
किया		any		any
।		UNK		UNK
प्रणब		3		3
मुखर्जी		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
आईजोल		3		3
व		UNK		UNK
मिजोरम		3		3
में		UNK		UNK
सेना		3		3
भर्ती		3		3
केंद्र		3		3
खोला		3		3
जाएगा		3		3
।		UNK		UNK
मणिपुर		3		3
के		UNK		UNK
दौरे		3		3
के		UNK		UNK
दौरान		3		3
मुखर्जी		3		3
के		UNK		UNK
साथ		3		3
सेना		3		3
प्रमुख		3		3
जे.		3		3
जे.		3		3
सिंह		3		3
और		UNK		UNK
पश्चिमी		UNK		UNK
कमान		3		3
के		3h		UNK
जीओसी		3		3
इन		UNK		3
सी		UNK		UNK
अरविंद		3		UNK
शर्मा		3		3
भी		UNK		UNK
साथ		3		3
थे		any		any
।		UNK		UNK
इसके		3		3
अतिरिक्त		UNK		UNK
गुग्गुल		3		3
कुंड		3		3
,		UNK		UNK
भीम		3		3
गुफा		3		3
तथा		UNK		UNK
भीमशिला		3		3
भी		UNK		UNK
दर्शनीय		UNK		UNK
स्थल		3		3
हैं		3		3
।		UNK		UNK
आधा		UNK		UNK
किमी		3		3
की		UNK		UNK
दूरी		3		3
पर		UNK		UNK
भैरवनाथ		3		3
मंदिर		3		3
है		3		3
,		UNK		UNK
जहाँ		UNK		UNK
केवल		UNK		UNK
केदारनाथ		3		3
के		UNK		UNK
पट		3		3
खुलने		any		any
और		UNK		UNK
बंद		UNK		UNK
होने		any		any
के		UNK		UNK
दिन		3		3
ही		UNK		UNK
पूजन		3		3
किया		3		3
जाता		any		any
है		3		3
।		UNK		UNK
भैरव		3		3
का		UNK		UNK
स्थान		3		3
उत्तराखंड		3		3
में		UNK		UNK
क्षेत्रपाल		3		3
अथवा		UNK		UNK
भूमिदेव		3		3
के		UNK		UNK
रूप		UNK		UNK
में		UNK		UNK
महत्वपूर्ण		UNK		UNK
है		3		3
।		UNK		UNK
यह		3		3
सोनप्रयाग		3		3
से		UNK		UNK
5		UNK		UNK
किमी		3		3
आगे		3		3
और		UNK		UNK
केदारनाथ		3		3
में		UNK		UNK
6		UNK		UNK
किमी		3		3
पहले		3		3
(		UNK		UNK
पैदल		3		3
)		UNK		UNK
पड़ने		any		any
वाला		UNK		UNK
एक		UNK		UNK
अत्यंत		UNK		UNK
महत्वपूर्ण		UNK		UNK
तीर्थ		3		3
एवं		UNK		UNK
विश्राम		3		3
स्थल		3		3
है		3		3
।		UNK		UNK
इसकी		3		3
ऊँचाई		3		3
केवल		UNK		UNK
1982		UNK		UNK
मीटर		3		3
है		3		3
।		UNK		UNK
यहाँ		UNK		UNK
गर्म		UNK		3
पानी		3		3
और		UNK		UNK
ठंडे		UNK		UNK
पानी		3		3
के		UNK		UNK
दो		UNK		UNK
बहुत		UNK		UNK
ही		UNK		UNK
उत्तम		UNK		3
कुंड		3		3
हैं		3		3
।		UNK		UNK
यहाँ		UNK		UNK
गौरी		3		3
मंदिर		3		3
है		3		3
,		UNK		UNK
जो		3		3
कुछ		UNK		UNK
छोटा		UNK		UNK
है		3		3
और		UNK		UNK
प्राचीन		UNK		UNK
नहीं		UNK		UNK
है		3		3
।		UNK		UNK
जनश्रुति		3		3
है		3		3
कि		UNK		UNK
इसी		3		3
स्थान		3		3
पर		UNK		UNK
पार्वती		3		3
ने		UNK		UNK
महादेव		3		3
को		UNK		UNK
पाने		any		any
के		UNK		UNK
लिए		UNK		UNK
तपस्या		3		3
की		any		any
थी		any		any
।		UNK		UNK
मंदिर		3		3
में		UNK		UNK
गौरी		3		3
और		UNK		UNK
पार्वती		3		3
की		UNK		UNK
धातु		3		3
की		UNK		UNK
मूर्तियाँ		3		3
हैं		3		3
।		UNK		UNK
दूसरा		UNK		UNK
मंदिर		3		3
राधाकृष्ण		3		3
का		UNK		UNK
है		3		3
,		UNK		UNK
जिसे		3		3
कृष्ण		3		3
भक्तों		3		3
का		UNK		UNK
नूतन		UNK		3
प्रयास		3		3
समझा		any		any
जाना		any		any
ही		UNK		UNK
उत्तम		UNK		3
होगा		3		3
।		UNK		UNK
केदारनाथ		3		3
से		UNK		UNK
19		UNK		UNK
किमी		3		3
पहले		3		3
गंगोतरी		3		3
,		UNK		UNK
NULL		UNK		UNK
बूढ़ाकेदार		3		3
सोनप्रयाग		3		3
के		UNK		UNK
रास्ते		3		3
के		UNK		UNK
निकट		3		3
त्रियुगी		UNK		3
नारायण		3		3
नाम		3		3
से		UNK		UNK
प्रसिद्ध		UNK		UNK
एक		UNK		UNK
धार्मिक		UNK		UNK
स्थल		3		3
है		3		3
।		UNK		UNK
मंदिर		3		3
के		UNK		UNK
गर्भगृह		3		3
में		UNK		UNK
नारायण		3		3
भगवान		3		3
की		UNK		UNK
सुंदर		UNK		UNK
मूर्ति		3		3
है		3		3
।		UNK		UNK
अन्य		UNK		UNK
मूर्तियों		3		3
में		UNK		UNK
भू		3		3
-		UNK		UNK
देवी		3		3
तथा		UNK		UNK
लक्ष्मी		3		3
की		UNK		UNK
मूर्तियाँ		3		3
उल्लेखनीय		UNK		UNK
हैं		3		3
।		UNK		UNK
यहाँ		UNK		UNK
अनेक		UNK		UNK
कुंड		3		3
भी		UNK		UNK
हैं		3		3
।		UNK		UNK
इनके		3		3
नाम		3		3
ब्रह्म		3		3
कुंड		3		3
,		UNK		UNK
रुद्र		3		3
कुंड		3		3
और		UNK		UNK
सरस्वती		3		3
कुंड		3		3
हैं		3		3
।		UNK		UNK
इस		3		3
मंदिर		3		3
में		UNK		UNK
अखंड		UNK		UNK
धूनी		3		3
जलती		3		3
रहती		any		3
है		3		3
।		UNK		UNK
किंवदंती		3		UNK
है		3		3
कि		UNK		UNK
यह		3		3
वही		3		3
अग्नि		3		3
है		3		3
,		UNK		UNK
जिसको		3		3
साक्षी		3		3
कर		any		any
शिव		3		3
ने		UNK		UNK
पार्वती		3		3
से		UNK		UNK
विवाह		3		3
किया		any		any
था		any		any
।		UNK		UNK
पार्वती		3		3
का		UNK		UNK
मायका		3		3
अर्थात		UNK		UNK
हिमालय		3		3
नरेश		3		3
का		UNK		UNK
निवास		3		3
(		UNK		UNK
संभवतः		UNK		UNK
ग्रीष्म		3		UNK
निवास		3		3
)		UNK		UNK
भी		UNK		UNK
यही		3		3
बताया		3		3
जाता		any		any
है		3		3
।		UNK		UNK
यह		3		3
तीनों		UNK		UNK
युगों		3		3
(		UNK		UNK
द्वापर		3		UNK
,		UNK		UNK
त्रेता		3		3
,		UNK		UNK
NULL		UNK		UNK
कलियुग		3		3
)		UNK		UNK
में		UNK		UNK
पूजित		UNK		UNK
रहने		any		any
के		UNK		UNK
कारण		UNK		UNK
त्रियुगीनारायण		3		3
बना		any		any
तो		UNK		UNK
आश्चर्य		3		UNK
नहीं		UNK		UNK
होना		any		any
चाहिए		any		any
।		UNK		UNK
भारतीय		UNK		UNK
सेना		3		3
करती		3		3
है		3		3
व्यवस्था		3		3
।		UNK		UNK
दीपावली		3		3
महापर्व		3		3
के		UNK		UNK
दूसरे		UNK		UNK
दिन		3		3
(		UNK		UNK
पड़वा		3		3
)		UNK		UNK
के		UNK		UNK
दिन		3		3
शीत		UNK		3
ऋतु		3		3
में		UNK		UNK
मंदिर		3		3
के		UNK		UNK
द्वार		3		3
बंद		UNK		UNK
कर		3		3
दिए		any		3
जाते		any		any
हैं		3		3
।		UNK		UNK
6		UNK		UNK
माह		3		3
तक		UNK		UNK
दीपक		3		3
जलता		3		any
रहता		any		3
है		3		3
।		UNK		UNK
बंद		UNK		UNK
करते		any		any
समय		UNK		UNK
मंदिर		3		3
में		UNK		UNK
भारतीय		UNK		UNK
सेना		3		3
द्वारा		UNK		UNK
उपस्थित		UNK		UNK
श्रद्धालुओं		3		3
को		UNK		UNK
भोज		3		3
दिया		3		3
जाता		any		any
है		3		3
।		UNK		UNK
भोज		3		3
का		UNK		UNK
खर्च		3		3
भारतीय		UNK		UNK
सेना		3		3
उठाती		3		3
है		3		3
।		UNK		UNK
प्रायः		UNK		UNK
होटल		3		3
,		UNK		UNK
लॉज		3		3
,		UNK		UNK
NULL		UNK		UNK
धर्मशाला		3		3
बंद		UNK		UNK
हो		3		3
जाते		any		any
हैं		3		3
।		UNK		UNK
पुरोहित		3		UNK
ससम्मान		UNK		3
पट		3		3
बंद		UNK		UNK
कर		any		any
भगवान		3		3
के		UNK		UNK
विग्रह		3		3
एवं		UNK		UNK
दंडी		3		3
को		UNK		UNK
6		UNK		UNK
माह		3		3
तक		UNK		UNK
पहाड़		3		3
के		UNK		UNK
नीचे		3		3
ऊखीमठ		3		3
में		UNK		UNK
ले		3		3
जाते		any		any
हैं		3		3
।		UNK		UNK
सेना		3		3
के		UNK		UNK
जवान		3		3
भगवान		3		3
के		UNK		UNK
विग्रह		3		3
को		UNK		UNK
पालकी		3		3
में		UNK		UNK
बैंडबाजे		3		3
से		UNK		UNK
लाते		3		3
हैं		3		3
।		UNK		UNK
प्रायः		UNK		UNK
10		UNK		UNK
किमी		3		3
पैदल		UNK		UNK
यात्रा		3		3
करनी		3		3
पड़ती		3		any
है		3		3
।		UNK		UNK
करोड़ों		UNK		UNK
श्रद्धालुओं		3		3
की		UNK		UNK
आस्था		3		3
के		3h		UNK
प्रतीक		3		3
केदारनाथ		3		3
के		UNK		UNK
कपाट		3		3
खुलने		any		any
का		UNK		UNK
समय		3		3
भी		UNK		UNK
मई		3		3
माह		3		3
में		UNK		UNK
होता		3		3
है		3		3
।		UNK		UNK
तब		UNK		UNK
उत्तराखंड		3		3
की		UNK		UNK
यात्रा		3		3
आरंभ		3		3
होती		3		3
है		3		3
।		UNK		UNK
विशेषज्ञों		3		3
की		UNK		UNK
राय		3		3
में		UNK		UNK
बजट		3		3
में		UNK		UNK
शिक्षा		3		3
क्षेत्र		3		3
पर		UNK		UNK
ध्यान		3		3
तो		UNK		UNK
दिया		3		3
गया		any		any
है		3		3
,		UNK		UNK
लेकिन		UNK		UNK
आवश्यकता		3		3
के		UNK		UNK
अनुरूप		UNK		UNK
नहीं		UNK		UNK
है		3		3
।		UNK		UNK
बजट		3		3
पर		UNK		UNK
प्रतिक्रिया		3		3
देते		any		any
हुए		any		any
योजना		3		3
आयोग		3		3
के		UNK		UNK
सदस्य		3		3
प्रो.		3		3
भाल		3		3
चंद्र		3		3
मुंगेकर		3		3
के		UNK		UNK
मुताबिक		UNK		UNK
उच्च		UNK		UNK
और		UNK		UNK
तकनीक़ी		UNK		UNK
शिक्षा		3		3
की		UNK		UNK
जरूरत		3		3
को		UNK		UNK
देखते		any		any
हुए		any		any
इसके		3		3
लिए		UNK		UNK
आवंटित		UNK		UNK
बजट		3		3
अपर्याप्त		UNK		UNK
है		3		3
।		UNK		UNK
मुंगेकर		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
हालांकि		UNK		UNK
पिछले		UNK		UNK
साल		3		3
के		UNK		UNK
2700		UNK		UNK
करोड़		UNK		UNK
के		UNK		UNK
मुकाबले		UNK		UNK
इस		3		3
साल		3		3
3600		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
का		UNK		UNK
प्रावधान		3		3
हुआ		3		3
है		3		3
।		UNK		UNK
कुल		UNK		UNK
1		UNK		UNK
लाख		UNK		UNK
72		UNK		UNK
हजार		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
के		UNK		UNK
बजट		3		3
प्रावधान		3		3
के		UNK		UNK
भारत		3		3
निर्माण		3		3
कार्यक्रम		3		3
पर		UNK		UNK
संतोष		3		3
किया		3		3
जा		any		any
सकता		any		any
है		3		3
लेकिन		UNK		UNK
उच्च		UNK		UNK
तथा		UNK		UNK
तकनीक़ी		UNK		UNK
शिक्षा		3		3
के		UNK		UNK
लिए		UNK		UNK
कुछ		UNK		UNK
खास		UNK		UNK
नहीं		UNK		UNK
है		3		3
।		UNK		UNK
दिल्ली		3		3
विश्वविद्यालय		3		3
के		UNK		UNK
प्रो.		3		3
विजेन्दर		3		3
शर्मा		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
उच्च		UNK		UNK
शिक्षा		3		3
पर		UNK		UNK
बजट		3		3
में		UNK		UNK
कोई		3		3
ध्यान		3		3
नहीं		UNK		UNK
दिया		3		3
गया		any		any
है		3		3
।		UNK		UNK
शिक्षा		3		3
के		UNK		UNK
नाम		3		3
जिस		3		3
अधिक		UNK		UNK
राशि		3		3
को		UNK		UNK
आवंटित		UNK		UNK
करने		any		any
का		UNK		UNK
वित्त		3		3
मंत्री		3		3
ने		UNK		UNK
प्रावधान		3		3
किया		any		any
वह		3		3
महंगाई		3		3
दर		3		3
को		UNK		UNK
देखते		any		any
हुए		any		any
पिछले		UNK		UNK
साल		3		3
के		UNK		UNK
बजट		3		3
के		UNK		UNK
बराबर		UNK		UNK
ही		UNK		UNK
है		3		3
।		UNK		UNK
मिड		UNK		3
-		UNK		UNK
डे		3		3
मील		3		3
योजना		3		3
की		UNK		UNK
राशि		3		3
को		UNK		UNK
भी		UNK		UNK
3010		UNK		UNK
से		UNK		UNK
बढ़ाकर		any		any
4813		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
कर		3		3
दिया		any		any
गया		any		any
है		3		3
।		UNK		UNK
कृषि		3		3
विश्वविद्यालय		3		3
लुधियाना		3		3
को		UNK		UNK
विशेष		UNK		UNK
अनुदान		3		3
के		UNK		UNK
तहत		UNK		UNK
100		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
दिए		any		any
गए		any		any
।		UNK		UNK
इसे		3		3
यह		3		3
राशि		3		3
हरित		3		UNK
क्रांति		3		3
में		UNK		UNK
विशेष		UNK		UNK
भूमिका		3		3
के		UNK		UNK
लिए		UNK		UNK
दी		3		3
गई		any		any
है		3		3
।		UNK		UNK
कोलकाता		3		3
,		UNK		UNK
मद्रास		3		3
व		UNK		UNK
मुंबई		3		3
विश्वविद्यालय		3		3
को		UNK		UNK
विशिष्ट		UNK		UNK
अनुसंधान		3		3
विभाग		3		3
की		UNK		UNK
स्थापना		3		3
के		UNK		UNK
लिए		UNK		UNK
50		UNK		UNK
-		UNK		UNK
50		UNK		UNK
करोड़		UNK		UNK
रुपये		3		3
दिए		3		any
जाएँगे		3		3
।		UNK		UNK
नेशनल		UNK		UNK
कांफ्रेंस		3		3
नेता		3		3
और		UNK		UNK
पूर्व		UNK		UNK
केंद्रीय		UNK		UNK
मंत्री		3		3
उमर		3		3
अब्दुल्ला		3		3
ने		UNK		UNK
बुधवार		3		3
को		UNK		UNK
कहा		any		any
कि		UNK		UNK
वह		3		3
कश्मीर		3		3
की		UNK		UNK
स्वायत्तता		3		3
के		UNK		UNK
मसले		3		3
पर		UNK		UNK
जल्द		UNK		UNK
ही		UNK		UNK
एक		UNK		UNK
प्रतिनिधिमंडल		3		3
के		UNK		UNK
साथ		3		3
प्रधानमंत्री		3		3
,		UNK		UNK
यूपीए		3		3
अध्यक्ष		3		3
और		UNK		UNK
वाम		3		3
दलों		3		3
के		UNK		UNK
नेताओं		3		3
से		UNK		UNK
मुलाकात		3		3
करेंगे		3h		3
।		UNK		UNK
उमर		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
जम्मू		3		3
कश्मीर		3		3
को		UNK		UNK
अधिक		UNK		UNK
स्वायत्तता		3		3
देने		any		any
के		UNK		UNK
मसले		3		3
पर		UNK		UNK
वह		3		3
एक		UNK		UNK
प्रतिनिधिमंडल		3		3
के		UNK		UNK
साथ		3		3
प्रधानमंत्री		3		3
मनमोहन		3		3
सिंह		3		3
व		UNK		UNK
यूपीए		3		3
अध्यक्ष		3		3
सोनिया		3		3
गांधी		3		3
से		UNK		UNK
मिलेंगे		3h		3
।		UNK		UNK
उमर		3		3
पाकिस्तानी		UNK		UNK
प्रधानमंत्री		3		3
शौकत		3		3
अजीज		3		3
के		UNK		UNK
लिए		UNK		UNK
आयोजित		UNK		UNK
लंच		3		3
में		UNK		UNK
शिरकत		3		3
करने		3		3
के		UNK		UNK
बाद		3		3
पत्रकारों		3		3
से		UNK		UNK
बातचीत		3		3
कर		3h		any
रहे		3h		any
थे		3h		any
।		UNK		UNK
गृह		3		3
मंत्री		3		3
शिवराज		3		3
पाटिल		3		3
द्वारा		UNK		UNK
हाल		3		3
में		UNK		UNK
ही		UNK		UNK
प्रधानमंत्री		3		3
को		UNK		UNK
सौंपी		any		any
रिपोर्ट		3		3
पर		UNK		UNK
