Word		Original_feature		Predicted_feature
चुनाव		m		m
।		UNK		UNK
खासकर		UNK		UNK
साझा		m		m
सरकारों		f		f
के		m		m
इस		any		any
नए		m		m
राजनीतिक		any		any
दौर		m		m
में		UNK		UNK
इन		any		any
चुनावों		m		m
को		UNK		UNK
पार्टी		f		f
काफी		UNK		UNK
गंभीरता		f		f
से		UNK		UNK
ले		f		f
रही		f		f
है		any		any
।		UNK		UNK
इसके		any		any
अलावा		UNK		UNK
कर्नाटक		m		m
में		UNK		UNK
बदलते		m		any
राजनीतिक		any		any
समीकरण		m		m
,		UNK		UNK
बोफोर्स		m		m
का		m		m
ताजा		m		m
घटनाक्रम		m		m
और		UNK		UNK
केंद्र		m		m
सरकार		f		f
को		UNK		UNK
सहयोग		m		m
दे		any		any
रहे		m		m
वामदलों		m		m
के		m		m
दबाव		m		m
इत्यादि		UNK		UNK
मसले		m		m
भी		UNK		UNK
हैं		any		any
,		UNK		UNK
जिनके		any		m
महाधिवेशन		m		m
के		UNK		UNK
दौरान		m		m
चर्चा		f		f
में		UNK		UNK
छाए		any		m
रहने		any		any
की		f		f
संभावना		f		f
है		any		any
।		UNK		UNK
वैसे		UNK		UNK
पार्टी		f		f
के		m		m
इस		any		any
महाधिवेशन		m		m
का		m		m
जोश		m		m
कर्नाटक		m		m
के		m		m
नए		m		m
राजनीतिक		any		any
घटनाचक्र		m		m
के		m		m
कारण		m		m
कुछ		UNK		UNK
ठंडा		m		m
जरूर		UNK		UNK
पड़ा		m		m
है		any		any
।		UNK		UNK
ऐन		any		any
मौके		m		m
पर		UNK		UNK
सोनिया		f		f
गाँधी		any		any
हैदराबाद		m		m
के		m		m
माहौल		m		m
से		UNK		UNK
दूर		m		m
बेंगलौर		m		m
की		f		f
गुत्थी		f		f
को		UNK		UNK
सुलझाने		any		any
में		UNK		UNK
लगी		f		f
हैं		any		any
और		UNK		UNK
फिलहाल		UNK		UNK
सिरा		m		f
पकड़		f		m
में		UNK		UNK
नहीं		UNK		UNK
आ		m		m
रहा		m		m
है		any		any
।		UNK		UNK
पाँच		any		any
साल		m		m
पहले		m		m
मार्च		m		m
2001		any		m
को		UNK		UNK
बेंगलौर		m		m
में		UNK		UNK
कांग्रेस		f		f
महाधिवेशन		m		m
हुआ		m		m
था		m		m
।		UNK		UNK
तब		UNK		UNK
केंद्र		m		m
में		UNK		UNK
वाजपेयी		m		any
सरकार		f		f
सत्ता		f		f
में		UNK		UNK
थी		f		f
और		UNK		UNK
सभामंच		m		m
से		UNK		UNK
सोनिया		f		f
ने		UNK		UNK
तहलका		m		m
मामले		m		m
में		UNK		UNK
सरकार		f		f
पर		UNK		UNK
तैश		m		f
भरे		m		m
आक्रमण		m		m
किए		m		m
थे		m		m
।		UNK		UNK
सोनिया		f		f
उस		any		any
समय		m		m
लोकसभा		f		f
में		UNK		UNK
विपक्ष		m		m
की		f		f
नेता		f		f
थीं		f		f
।		UNK		UNK
तब		UNK		UNK
कांग्रेस		f		f
कुछ		any		UNK
खोने		any		any
की		f		f
स्थिति		f		f
में		UNK		UNK
नहीं		UNK		UNK
थी		f		f
,		UNK		UNK
पर		UNK		UNK
इस		any		any
बार		f		f
मामला		m		m
पलटा		m		m
हुआ		m		m
है		any		any
।		UNK		UNK
वह		any		any
सत्तारूढ़		any		any
संप्रग		m		m
सरकार		f		f
की		f		f
अध्यक्ष		f		f
हैं		any		any
।		UNK		UNK
कर्नाटक		m		m
के		m		m
सवाल		m		m
पर		UNK		UNK
जवाबदेही		f		f
के		UNK		UNK
लिए		UNK		UNK
छींटाकशी		f		f
का		m		m
खेल		m		m
शुरू		m		m
हो		m		m
चुका		m		m
है		any		any
।		UNK		UNK
यह		any		any
भी		UNK		UNK
कहा		m		m
जा		any		any
रहा		m		m
है		any		any
कि		UNK		UNK
सोनिया		f		f
कर्नाटक		m		m
के		m		m
संकेतों		m		m
को		UNK		UNK
पढ़ने		any		any
में		UNK		UNK
नाक़ाम		any		m
रही		f		f
हैं		any		any
।		UNK		UNK
इसके		any		any
अलावा		UNK		UNK
वोल्कर		any		m
प्रकरण		m		m
और		UNK		UNK
बोफोर्स		m		m
के		m		m
नवीनतम		any		any
घटनाक्रमों		m		m
का		m		m
साया		m		m
भी		UNK		UNK
महाधिवेशन		m		m
के		UNK		UNK
साथ		m		m
-		UNK		UNK
साथ		m		m
चल		m		m
रहा		m		m
है		any		any
।		UNK		UNK
बहरहाल		UNK		UNK
,		UNK		UNK
सम्मेलन		m		m
में		UNK		UNK
कांग्रेस		f		f
अध्यक्ष		f		f
सोनिया		f		f
गाँधी		any		any
,		UNK		UNK
प्रधानमंत्री		m		m
मनमोहन		m		m
सिंह		m		m
,		UNK		UNK
पार्टी		f		f
के		m		m
वरिष्ठ		any		any
मंत्रिगणों		m		m
और		UNK		UNK
कांग्रेस		f		f
शासित		any		any
15		any		any
राज्यों		m		m
के		m		m
मुख्यमंत्रियों		m		m
के		UNK		UNK
अलावा		UNK		UNK
प्रदेश		m		m
व		UNK		UNK
जिला		m		m
इकाईयों		f		m
के		m		m
पदाधिकारियों		m		m
समेत		UNK		UNK
करीब		UNK		UNK
11000		any		any
डेलिगेट्स		m		m
भाग		m		m
ले		m		m
रहे		m		m
हैं		any		any
।		UNK		UNK
कांग्रेस		f		f
के		m		m
इतिहास		m		m
में		UNK		UNK
यह		any		any
पहला		m		m
मौका		m		m
है		any		any
,		UNK		UNK
NULL		UNK		UNK
जब		UNK		UNK
केंद्र		m		m
में		UNK		UNK
साझा		m		m
सरकार		f		f
का		m		m
नेतृत्व		m		m
करते		m		m
हुए		m		m
उसने		any		any
पार्टी		f		f
का		m		m
महाधिवेशन		m		m
बुलाया		m		m
है		any		any
।		UNK		UNK
आने		any		any
वाले		m		m
विधानसभा		f		f
चुनावों		m		m
में		UNK		UNK
प्रचार		m		m
अभियान		m		m
की		f		f
रणनीति		f		f
तय		any		any
करते		m		m
हुए		m		m
समझा		m		m
जाता		m		m
है		any		any
कि		UNK		UNK
पार्टी		f		f
नेतृत्व		m		m
राजनीतिक		any		any
,		UNK		UNK
आर्थिक		any		any
और		UNK		UNK
राजनयिक		any		any
मुद्दों		m		m
के		UNK		UNK
अलावा		UNK		UNK
खेती		f		f
-		UNK		UNK
किसानी		f		f
और		UNK		UNK
गरीबी		f		f
जैसे		m		m
सामाजिक		any		any
मसलों		m		m
पर		UNK		UNK
एक		any		any
नए		m		m
नजरिये		m		m
के		UNK		UNK
साथ		m		m
सामने		m		m
आना		any		any
चाहता		m		m
है		any		any
।		UNK		UNK
विकास		m		m
के		m		m
मोर्चे		m		m
पर		UNK		UNK
मनमोहन		m		m
सरकार		f		f
के		m		m
भारत		m		m
निर्माण		m		m
व		UNK		UNK
ग्रामीण		m		any
रोजगार		m		m
गारंटी		f		f
योजना		f		f
जैसे		m		m
प्रयासों		m		m
को		UNK		UNK
अपने		m		m
खाते		m		m
में		UNK		UNK
खासतौर		m		m
से		UNK		UNK
शामिल		any		any
करते		m		m
और		UNK		UNK
आगामी		any		any
कदमों		m		m
पर		UNK		UNK
रोशनी		f		f
डालते		m		m
हुए		m		m
पार्टी		f		f
ने		UNK		UNK
नया		m		m
नारा		m		m
दिया		m		m
है		any		any
-		UNK		UNK
अतीत		m		m
की		f		f
नींव		f		m
,		UNK		UNK
NULL		UNK		UNK
भविष्य		m		m
का		m		m
निर्माण		m		m
नई		f		f
जिम्मेदारी		f		f
NULL		UNK		UNK
।		UNK		UNK
पार्टी		f		f
सूत्रों		m		m
का		m		m
कहना		any		any
है		any		any
कि		UNK		UNK
नए		m		m
दौर		m		m
के		m		m
इस		any		any
राजनीतिक		any		any
वातावरण		m		m
में		UNK		UNK
राष्ट्र		m		m
निर्माण		m		m
ही		UNK		UNK
हमारा		m		m
मुख्य		any		any
नारा		m		m
है		any		any
।		UNK		UNK
कांग्रेस		f		f
के		m		m
इतिहास		m		m
में		UNK		UNK
यह		any		any
पाँचवीं		f		f
बार		f		f
है		any		any
,		UNK		UNK
NULL		UNK		UNK
जब		UNK		UNK
हैदराबाद		m		m
में		UNK		UNK
पार्टी		f		f
का		m		m
महाधिवेशन		m		m
हो		m		m
रहा		m		m
है		any		any
।		UNK		UNK
सोनिया		f		f
गाँधी		any		any
22		any		any
जनवरी		f		f
को		UNK		UNK
सत्र		m		m
को		UNK		UNK
संबोधित		any		any
करेंगी		f		f
,		UNK		UNK
जबकि		UNK		UNK
प्रधानमंत्री		m		m
मनमोहन		m		m
सिंह		m		m
समापन		m		m
भाषण		m		m
देंगे		m		m
।		UNK		UNK
बहुत		UNK		UNK
संभव		any		any
है		any		any
,		UNK		UNK
राहुल		m		m
गाँधी		any		any
को		UNK		UNK
इस		any		any
मौके		m		m
पर		UNK		UNK
कांग्रेस		f		f
कार्य		m		m
-		UNK		UNK
समिति		f		f
का		m		m
सदस्य		m		m
बनाया		m		m
जाए		any		any
।		UNK		UNK
यह		any		any
भी		UNK		UNK
कहा		m		m
जा		any		any
रहा		m		m
है		any		any
कि		UNK		UNK
शायद		UNK		UNK
प्रियंका		f		f
इस		any		any
अवसर		m		m
पर		UNK		UNK
उपस्थित		any		any
न		UNK		UNK
हों		any		any
,		UNK		UNK
ताकि		UNK		UNK
राहुल		m		m
का		m		m
आकर्षण		m		m
बना		m		any
रहे		any		m
।		UNK		UNK
हालांकि		UNK		UNK
पार्टी		f		f
प्रवक्ता		m		m
आनंद		m		m
शर्मा		any		any
का		m		m
कहना		any		any
है		any		any
कि		UNK		UNK
हम		any		any
प्रियंका		f		f
को		UNK		UNK
कांग्रेस		f		f
का		m		m
अभिन्न		any		any
अंग		m		m
मानते		m		m
हैं		any		any
।		UNK		UNK
उन्हें		any		any
न्यौता		m		m
दिया		m		m
गया		m		m
है		any		any
।		UNK		UNK
अब		UNK		UNK
यह		any		any
उनकी		f		f
इच्छा		f		f
पर		UNK		UNK
है		any		any
कि		UNK		UNK
वह		any		any
आएं		any		any
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
।		UNK		UNK
शनिवार		m		m
को		UNK		UNK
पहले		m		m
दिन		m		m
कांग्रेस		f		f
की		f		f
विस्तारित		any		any
कार्य		m		m
-		UNK		UNK
समिति		f		f
के		m		m
सदस्यों		m		m
,		UNK		UNK
मुख्यमंत्रियों		m		m
और		UNK		UNK
प्रदेश		m		m
अध्यक्षों		m		m
की		f		f
बैठक		f		f
होगी		f		f
जिसमें		any		any
राजनीतिक		any		any
,		UNK		UNK
आर्थिक		any		any
,		UNK		UNK
विदेश		m		m
नीति		f		f
और		UNK		UNK
कृषि		f		f
पर		UNK		UNK
प्रस्तावों		m		m
को		UNK		UNK
अंतिम		any		any
रूप		m		m
दिया		m		m
जाएगा		m		m
।		UNK		UNK
ज्योतिषियों		m		m
के		m		m
बयान		m		m
के		UNK		UNK
बाद		m		m
किया		m		m
दावा		m		m
-		UNK		UNK
दरअसल		UNK		UNK
कुछ		UNK		UNK
समय		m		m
पहले		m		m
ज्योतिषियों		m		m
ने		UNK		UNK
कहा		m		m
था		m		m
कि		UNK		UNK
काफी		UNK		UNK
समय		m		m
पहले		m		m
मंदिर		m		m
में		UNK		UNK
किसी		any		any
महिला		f		f
के		m		m
प्रवेश		m		m
के		UNK		UNK
चलते		UNK		UNK
मंदिर		m		m
अपवित्र		any		any
हो		any		m
चुका		any		m
है		any		any
।		UNK		UNK
ज्योतिषियों		m		m
के		m		m
इस		any		any
बयान		m		m
के		m		m
कुछ		UNK		UNK
ही		UNK		UNK
दिनों		m		m
बाद		m		m
जयमाला		f		m
ने		UNK		UNK
मंदिर		m		m
के		m		m
मुख्य		any		any
पुजारी		m		m
को		UNK		UNK
भेजे		m		m
एक		any		any
खत		m		f
में		UNK		UNK
खुलासा		m		m
किया		m		m
कि		UNK		UNK
बीस		any		any
साल		m		m
पहले		m		m
वो		any		any
मंदिर		m		m
में		UNK		UNK
घुसी		f		f
थी		f		f
और		UNK		UNK
उसने		any		any
मूर्ति		f		f
को		UNK		UNK
भी		UNK		UNK
छुआ		m		m
था		m		m
।		UNK		UNK
हालांकि		UNK		UNK
जयमाला		f		m
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
वो		any		any
जानबूझकर		UNK		any
मंदिर		m		m
में		UNK		UNK
नहीं		UNK		UNK
घुसी		f		f
,		UNK		UNK
बल्कि		UNK		UNK
भीड़		f		f
के		m		m
रेले		m		m
के		UNK		UNK
चलते		UNK		UNK
मंदिर		m		m
में		UNK		UNK
पहुंच		any		any
गई		f		f
।		UNK		UNK
उस		any		any
वक्त		m		m
जयमाला		f		m
की		f		f
उम्र		f		f
27		any		any
साल		m		m
थी		f		f
।		UNK		UNK
कुंवारे		m		m
हैं		any		any
भगवान		m		m
अयप्पा		m		m
।		UNK		UNK
शबरीमलाई		f		any
मंदिर		m		m
में		UNK		UNK
10		any		any
-		UNK		UNK
50		any		any
साल		m		m
की		f		f
महिलाओं		f		f
का		m		m
प्रवेश		m		m
इसलिए		UNK		UNK
वर्जित		any		any
है		any		any
क्योंकि		UNK		UNK
भगवान		m		m
अयप्पा		m		m
कुंवारे		m		m
हैं		any		any
और		UNK		UNK
महिलाओं		f		f
को		UNK		UNK
उन्हें		any		any
देखने		any		any
तक		UNK		UNK
की		f		f
इजाजत		f		f
नहीं		UNK		UNK
है		any		any
।		UNK		UNK
साल		m		m
भर		UNK		UNK
में		UNK		UNK
करीब		UNK		UNK
50		any		any
लाख		any		any
से		UNK		UNK
ज्यादा		UNK		UNK
भक्त		m		m
भगवान		m		m
अयप्पा		m		m
के		m		m
दर्शनों		m		m
के		UNK		UNK
लिए		UNK		UNK
आते		m		m
हैं		any		any
।		UNK		UNK
यही		any		any
नहीं		UNK		UNK
श्रद्धालु		m		m
भी		UNK		UNK
इस		any		any
बात		f		f
को		UNK		UNK
कोरी		f		m
कल्पना		f		m
मान		m		m
रहे		m		m
हैं		any		any
।		UNK		UNK
केरल		m		m
के		m		m
अधिकतर		any		any
मंदिरों		m		m
में		UNK		UNK
महिलाओं		f		f
को		UNK		UNK
मूर्ति		f		f
छूने		any		any
की		f		f
मनाही		f		f
है		any		any
।		UNK		UNK
जम्मू		m		m
-		UNK		UNK
कश्मीर		m		m
में		UNK		UNK
भारी		any		any
बारिश		f		f
के		UNK		UNK
बावजूद		UNK		UNK
शुक्रवार		m		m
को		UNK		UNK
वैदिक		any		any
मंत्रोच्चारण		m		m
के		UNK		UNK
बीच		m		m
छड़ी		f		f
मुबारक		m		f
यात्रा		f		f
शुरू		m		m
हुई		f		f
।		UNK		UNK
अमरनाथ		m		m
यात्रा		f		f
के		m		m
अंतिम		any		any
चरण		m		m
के		UNK		UNK
लिए		UNK		UNK
दशनामी		m		any
अखाड़े		m		m
के		m		m
महंत		m		UNK
दीपेंद्र		m		m
गिरि		m		f
के		UNK		UNK
साथ		m		m
बड़ी		f		f
संख्या		f		f
में		UNK		UNK
साधु		m		any
छड़ी		f		f
मुबारक		m		f
को		UNK		UNK
लेकर		any		any
पहलगाम		m		m
के		UNK		UNK
लिए		UNK		UNK
रवाना		any		m
हुए		m		m
।		UNK		UNK
इस		any		any
दौरान		m		m
हर		m		UNK
-		UNK		UNK
हर		m		UNK
महादेव		m		m
से		UNK		UNK
पूरा		m		m
वातावरण		m		m
गूंज		any		m
उठा		m		m
।		UNK		UNK
दो		any		any
महीने		m		m
तक		UNK		UNK
चलने		any		any
वाली		f		f
अमरनाथ		m		m
यात्रा		f		f
11		any		m
जुलाई		f		f
को		UNK		UNK
शुरू		m		m
हुई		f		f
थी		f		f
।		UNK		UNK
यात्रा		f		f
शुरू		m		m
होने		any		any
से		UNK		UNK
पहले		m		m
श्रीनगर		m		m
के		m		m
बादशाह		m		m
चौक		m		m
स्थित		any		any
दशनामी		m		any
अखाड़ा		m		m
मंदिर		m		m
में		UNK		UNK
गिरि		m		f
ने		UNK		UNK
पवित्र		any		any
छड़ी		f		f
मुबारक		m		f
की		f		f
विशेष		any		any
पूजा		f		f
अर्चना		f		f
की		f		f
।		UNK		UNK
मूसलाधार		any		any
बारिश		f		f
के		UNK		UNK
बावजूद		UNK		UNK
पूजा		f		m
के		m		m
समय		m		m
बड़ी		f		f
तादाद		f		f
में		UNK		UNK
श्रद्धालु		m		m
जमा		any		any
थे		m		m
।		UNK		UNK
सुरक्षा		f		f
कारणों		m		m
से		UNK		UNK
पवित्र		any		any
छड़ी		f		f
मुबारक		m		f
को		UNK		UNK
गाड़ी		f		f
में		UNK		UNK
रखकर		any		any
कड़ी		f		f
सुरक्षा		f		f
व्यवस्था		f		f
के		UNK		UNK
बीच		m		m
अमरनाथ		m		m
ले		m		m
जाया		m		m
जाता		m		m
है		any		any
।		UNK		UNK
पिछले		m		m
साल		m		m
से		UNK		UNK
कम		UNK		UNK
पहुंचे		m		m
भक्त		m		m
।		UNK		UNK
महंत		m		m
गिरि		m		f
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
छड़ी		f		f
मुबारक		m		f
के		UNK		UNK
साथ		m		m
शुक्रवार		m		m
की		f		f
रात		f		f
वह		any		any
पहलगाम		m		m
पहुंचेंगे		m		m
जहां		UNK		UNK
शाम		f		f
में		UNK		UNK
और		UNK		UNK
शनिवार		m		m
की		f		f
सुबह		f		f
पूजा		f		f
की		f		f
जाएगी		f		f
।		UNK		UNK
9		any		any
अगस्त		m		m
को		UNK		UNK
श्रावण		m		m
पूर्णिमा		f		f
(		UNK		UNK
रक्षा		f		f
बंधन		m		m
)		UNK		UNK
को		UNK		UNK
अंतिम		any		any
दर्शन		m		m
से		UNK		UNK
पहले		m		m
इसे		any		any
जुलूस		m		m
की		f		f
शक्ल		f		f
में		UNK		UNK
चंदनबाड़ी		m		f
,		UNK		UNK
शेषनाग		m		m
और		UNK		UNK
पंचतरणी		m		f
ले		m		m
जाया		m		m
जाएगा		m		m
।		UNK		UNK
उसी		m		any
दिन		m		m
(		UNK		UNK
नौ		any		any
अगस्त		m		m
)		UNK		UNK
शाम		f		f
को		UNK		UNK
छड़ी		f		f
मुबारक		m		f
को		UNK		UNK
पहलगाम		m		m
ले		m		m
आया		m		m
जाएगा		m		m
जहां		UNK		UNK
पूजा		f		m
-		UNK		UNK
अर्चना		f		f
की		f		f
जाएगी		f		f
।		UNK		UNK
उसके		any		any
बाद		m		m
उसे		any		any
श्रीनगर		m		m
लाया		m		m
जाएगा		m		m
।		UNK		UNK
आधिकारिक		any		any
सूत्रों		m		m
के		UNK		UNK
मुताबिक		UNK		UNK
इस		any		any
साल		m		m
तकरीबन		UNK		UNK
2.90		any		any
लाख		any		any
श्रद्धालुओं		m		m
ने		UNK		UNK
अमरनाथ		m		m
गुफा		f		f
में		UNK		UNK
पवित्र		any		m
शिवलिंग		m		f
के		m		m
दर्शन		m		m
किए		m		m
हैं		any		any
।		UNK		UNK
हालांकि		UNK		UNK
यह		any		any
संख्या		f		f
पिछले		m		m
साल		m		m
के		m		m
मुकाबले		m		m
काफी		UNK		UNK
कम		UNK		UNK
है		any		any
।		UNK		UNK
पिछले		m		m
साल		m		m
4.5		any		any
लाख		any		any
श्रद्धालुओं		m		m
ने		UNK		UNK
अमरनाथ		m		m
की		f		f
यात्रा		f		f
की		f		f
थी		f		f
।		UNK		UNK
इस		any		any
बीच		m		m
शुक्रवार		m		m
को		UNK		UNK
उत्तर		m		m
प्रदेश		m		m
के		m		m
एक		any		any
साधु		m		m
की		f		f
पंचतरणी		m		f
में		UNK		UNK
हार्ट		m		m
अटैक		m		m
से		UNK		UNK
मौत		f		f
हो		any		any
गई		f		f
।		UNK		UNK
इसके		any		any
साथ		m		m
ही		UNK		UNK
यात्रा		f		f
के		UNK		UNK
दौरान		m		m
मरने		any		any
वाले		m		m
श्रद्धालुओं		m		m
की		f		f
संख्या		f		f
47		any		any
हो		f		f
गई		f		f
है		any		any
।		UNK		UNK
उत्तर		m		m
भारत		m		m
के		m		m
कई		UNK		UNK
स्थानों		m		m
में		UNK		UNK
बृहस्पतिवार		m		m
की		f		f
सुबह		f		f
तक		UNK		UNK
भारी		any		any
वर्षा		f		f
रिकॉर्ड		f		f
की		f		f
गई		f		f
।		UNK		UNK
हरियाणा		m		f
के		m		m
नारायणगढ़		m		m
में		UNK		UNK
सबसे		UNK		UNK
अधिक		UNK		UNK
वर्षा		f		f
८१		any		any
मिमी		m		f
होने		any		any
के		m		m
समाचार		m		m
हैं		any		any
।		UNK		UNK
उत्तरांचल		m		m
के		m		m
रुद्रप्रयाग		m		m
जिले		m		m
के		m		m
अगस्त		m		m
मुनि		m		f
इलाक़े		m		m
में		UNK		UNK
भूस्खलन		m		m
की		f		f
वजह		f		f
से		UNK		UNK
भारी		any		any
नुकसान		m		m
पहुँचा		m		m
है		any		any
।		UNK		UNK
भूस्खलन		m		m
में		UNK		UNK
चार		any		any
लोगों		m		m
के		UNK		m
मरने		any		any
की		f		f
आशंका		f		f
है		any		any
और		UNK		UNK
१२		any		any
घर		m		m
क्षतिग्रस्त		any		any
हो		m		m
गए		m		m
हैं		any		any
।		UNK		UNK
जबकि		UNK		UNK
मुंबई		f		f
शहर		m		m
में		UNK		UNK
भी		UNK		UNK
भारी		any		any
वर्षा		f		f
की		f		f
वजह		f		f
से		UNK		UNK
रेल		f		f
और		UNK		UNK
सड़क		f		f
यातायात		m		m
आंशिक		any		any
रूप		m		m
से		UNK		UNK
बाधित		any		any
रहा		m		m
।		UNK		UNK
मौसम		m		m
विभाग		m		m
के		UNK		UNK
अनुसार		m		UNK
हरियाणा		m		m
के		m		m
अंबाला		m		m
जिले		m		m
में		UNK		UNK
काफी		UNK		UNK
तेज		any		any
वर्षा		f		f
हुई		f		f
,		UNK		UNK
NULL		UNK		UNK
जहाँ		UNK		UNK
२३.५		any		any
मिमी		m		f
वर्षा		f		f
दर्ज		any		any
की		f		f
गई		f		f
है		any		any
।		UNK		UNK
इसके		any		any
अलावा		UNK		UNK
सुबह		f		f
८.३०		any		any
बजे		m		m
तक		UNK		UNK
कालका		m		m
में		UNK		UNK
८		any		any
मिमी		m		f
NULL		UNK		UNK
,		UNK		UNK
छछरौली		m		f
में		UNK		UNK
४०		any		any
मिमी		m		f
NULL		UNK		UNK
,		UNK		UNK
जगाधरी		m		f
में		UNK		UNK
१५		any		any
मिमी		m		f
NULL		UNK		UNK
और		UNK		UNK
पंचकुला		m		m
में		UNK		UNK
२		any		any
मिमी		m		f
वर्षा		f		f
रिकॉर्ड		f		f
की		f		f
गई		f		f
है		any		any
।		UNK		UNK
चंडीगढ़		m		m
में		UNK		UNK
बृहस्पतिवार		m		m
की		f		f
सुबह		f		f
हुई		f		f
भारी		any		any
वर्षा		f		f
की		f		f
वजह		f		f
से		UNK		UNK
इसके		any		any
आसपास		m		m
और		UNK		UNK
निचले		m		m
इलाकों		m		m
में		UNK		UNK
बाढ़		f		f
की		f		f
स्थिति		f		f
पैदा		any		any
हो		any		any
गई		f		f
और		UNK		UNK
कई		UNK		UNK
सड़कों		f		f
,		UNK		UNK
NULL		UNK		UNK
विशेषकर		UNK		any
दक्षिणी		any		any
सेक्टरों		m		m
में		UNK		UNK
स्थिति		f		f
काफी		UNK		UNK
बिगड़		f		f
गई		f		f
है		any		any
।		UNK		UNK
पंजाब		m		m
के		m		m
अमृतसर		m		m
में		UNK		UNK
२८		any		any
मिमी		m		f
NULL		UNK		UNK
,		UNK		UNK
लुधियाना		m		f
में		UNK		UNK
३०.७		any		any
मिमी		m		f
NULL		UNK		UNK
,		UNK		UNK
नांगल		m		m
बाँध		m		m
इलाके		m		m
में		UNK		UNK
२.६		any		any
मिमी		m		f
NULL		UNK		UNK
,		UNK		UNK
बालाचौर		m		m
में		UNK		UNK
१०.४		any		any
मिमी		m		f
NULL		UNK		UNK
,		UNK		UNK
माधोपुर		m		m
में		UNK		UNK
३२		any		any
मिमी		m		f
NULL		UNK		UNK
और		UNK		UNK
शाहपुर		m		m
कांडी		m		m
में		UNK		UNK
३.४		any		any
मिमी		m		f
वर्षा		f		f
दर्ज		any		any
की		f		f
गई		f		f
है		any		any
।		UNK		UNK
सरकारी		any		any
प्रवक्ता		m		m
के		UNK		UNK
अनुसार		m		UNK
केदारनाथ		m		m
यात्रा		f		f
मार्ग		m		m
में		UNK		UNK
रुद्रप्रयाग		m		m
जिले		m		m
के		m		m
अगस्त		m		m
मुनि		m		f
इलाके		m		m
में		UNK		UNK
भूस्खलन		m		m
की		f		f
वजह		f		f
से		UNK		UNK
भारी		any		any
नुकसान		m		m
पहुँचा		m		m
है		any		any
।		UNK		UNK
भूस्खलन		m		m
में		UNK		UNK
चार		any		any
लोगों		m		m
के		UNK		m
मरने		any		any
की		f		f
आशंका		f		f
है		any		any
और		UNK		UNK
१२		any		any
घर		m		m
क्षतिग्रस्त		any		any
हो		m		m
गए		m		m
हैं		any		any
।		UNK		UNK
इसके		any		any
अलावा		UNK		UNK
कई		UNK		UNK
अन्य		any		any
स्थानों		m		m
पर		UNK		UNK
भूस्खलन		m		m
की		f		f
वजह		f		f
से		UNK		UNK
चार		any		any
-		UNK		UNK
धाम		m		m
की		f		f
यात्रा		f		f
फिर		UNK		UNK
से		UNK		UNK
बाधित		any		any
हो		f		f
गई		f		f
है		any		any
।		UNK		UNK
प्रशासन		m		m
ने		UNK		UNK
आईटीबीपी		m		m
की		f		f
मदद		f		f
से		UNK		UNK
राहत		f		f
कार्य		m		m
शुरू		m		m
कर		m		m
दिया		m		m
है		any		any
।		UNK		UNK
मुंबई		f		f
शहर		m		m
में		UNK		UNK
भी		UNK		UNK
भारी		any		any
वर्षा		f		f
की		f		f
वजह		f		f
से		UNK		UNK
रेल		f		f
और		UNK		UNK
सड़क		f		f
यातायात		m		m
आंशिक		any		any
रूप		m		m
से		UNK		UNK
बाधित		any		any
रहा		m		m
।		UNK		UNK
पश्चिमी		any		any
रेलवे		m		m
के		m		m
सूत्रों		m		m
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
मुंबई		f		f
सेंट्रल		m		m
और		UNK		UNK
ग्रांट		m		m
रोड		f		f
के		UNK		UNK
बीच		m		m
चार		any		m
में		UNK		UNK
से		UNK		UNK
दो		any		any
रेल		f		f
मार्ग		m		m
पर		UNK		UNK
पानी		m		m
जमा		f		any
होने		any		any
की		f		f
वजह		f		f
से		UNK		UNK
रेल		f		f
यातायात		m		m
बाधित		any		any
हो		m		m
गया		m		m
है		any		any
।		UNK		UNK
लोक		m		m
जनशक्ति		f		f
पार्टी		f		f
नेता		m		m
राम		m		m
विलास		m		m
पासवान		any		m
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
बिहार		m		m
विधानसभा		f		f
चुनाव		m		m
के		m		m
परिणाम		m		m
का		m		m
असर		m		m
केंद्र		m		m
की		f		f
यूपीए		m		m
सरकार		f		f
की		f		f
स्थिरता		f		f
पर		UNK		UNK
नहीं		UNK		UNK
पड़ेगा		m		m
।		UNK		UNK
उन्होंने		any		any
कहा		m		m
कि		UNK		UNK
इस		any		any
बार		f		f
राज्य		m		m
में		UNK		UNK
त्रिशंकु		m		m
विधानसभा		f		f
नहीं		UNK		UNK
होगी		f		f
।		UNK		UNK
बंगलौर		m		m
में		UNK		UNK
पत्रकारों		m		m
से		UNK		UNK
बातचीत		f		f
में		UNK		UNK
पासवान		any		m
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
चुनावी		any		any
लड़ाई		f		f
बिहार		m		m
तक		UNK		UNK
ही		UNK		UNK
सीमित		any		any
है		any		any
।		UNK		UNK
यूपीए		m		m
का		m		m
गठन		m		m
राजग		m		m
को		UNK		UNK
सत्ता		f		f
से		UNK		UNK
हटाने		any		any
के		UNK		UNK
लिए		UNK		UNK
किया		m		m
गया		m		m
था		m		m
।		UNK		UNK
उन्होंने		any		any
जोर		m		m
देते		m		m
हुए		m		m
